item_id,numero,indice,family_key,subject_label,emetteur_code,emetteur_name,primary_actor,actor_to_call,action_bucket,action_label,plain_reason,recommended_action,risk_level,evidence_summary,days_open,days_late,current_state,normalized_score_100,is_internal_moex_exposure,is_external_attackable,chain_observations_summary,chain_observations_full,chain_observations_refs,consultant_reports_summary,consultant_reports_full,consultant_reports_refs,consultant_reports_available
145529__A,145529,A,145529,Bentin — Type 7 -8  Spot Variante du marché .pdf,BEN,Bentin,MOEX,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 327 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,357,327,OPEN_WAITING_MIXED_CONSULTANTS,14.932223021342072,True,True,A 0-SAS VSO-SAS; A BET Electricité VAO; A ARCHITECTE VAO,"[{""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Electricité"", ""status"": ""VAO"", ""comment"": ""-         Indiquer type du CCTP à l’intérieur du document + qu’il s’agit de la variante,-         Prendre en compte la décoration validée par architecte dans zones sanitaires-         Fournir la NDC d’éclairement avec les résultats conformes, -         Peut être choisi en IP44, -         Finitions sous réserve de validation de l’architecte.""}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""VAO"", ""comment"": ""dito avis BETbase marché à privilégier""}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""VAO"", ""comment"": ""OK sous reserve valdiation BET Elec et Architecte""}]","[""A"", ""A"", ""A"", ""A""]",,[],[],False
145530__A,145530,A,145530,Bentin — Type 9 Luminaire led etanche LT - Base marché.pdf,BEN,Bentin,MOEX,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 327 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,357,327,OPEN_WAITING_MIXED_CONSULTANTS,14.932223021342072,True,True,A 0-SAS VSO-SAS; A BET Electricité VAO; A ARCHITECTE VAO,"[{""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Electricité"", ""status"": ""VAO"", ""comment"": ""-         Indiquer type du CCTP à l’intérieur du document + qu’il s’agit de la base,-         Choix du flux suivant NDC d'éclairement""}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""VAO"", ""comment"": ""dito avis BET""}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""VAO"", ""comment"": ""OK sous reserve Note d'éclairementSous reserve valdiation BET Elec et Architecte""}]","[""A"", ""A"", ""A"", ""A""]",,[],[],False
145531__A,145531,A,145531,Bentin — Type 11 Applique led ecl exterieur - Base marché .pdf,BEN,Bentin,MOEX,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 327 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,357,327,OPEN_WAITING_MIXED_CONSULTANTS,14.932223021342072,True,True,A 0-SAS VSO-SAS; A BET Electricité VAO; A ARCHITECTE VAO,"[{""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Electricité"", ""status"": ""VAO"", ""comment"": ""-         Indiquer type du CCTP à l’intérieur du document + qu’il s’agit de la base,-         Indiquer la référence exacte qui détermine la T° de couleurs et le flux-         RAL à définir avec architecte suivant façade d'implantation""}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""VAO"", ""comment"": ""-sous reserves issue des échanges entre MOA MOE-choix du coloris en fonction de la teinte de la façade""}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""VAO"", ""comment"": ""OK sous reserve Note d'éclairement EXTSous reserve valdiation BET Elec et Architecte""}]","[""A"", ""A"", ""A"", ""A""]",,[],[],False
131401__A,131401,A,131401,ICM — Méthologie-planning MEX bureaux.pdf,ICM,ICM,MOEX,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 328 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,358,328,OPEN_WAITING_MIXED_CONSULTANTS,13.8307310831605,True,True,A 0-SAS VSO-SAS; A ARCHITECTE HM; A BET Façade HM,"[{""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""HM"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Façade"", ""status"": ""HM"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Acoustique"", ""status"": ""HM"", ""comment"": ""Document non visé. Hors mission.""}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""HM"", ""comment"": """"}]","[""A"", ""A"", ""A"", ""A"", ""A""]",,[],[],False
134902__A,134902,A,134902,Duval — -Bordereau de transmission N°03.xlsx,DUV,Duval,MOEX,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 328 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,358,328,OPEN_WAITING_MIXED_CONSULTANTS,13.8307310831605,True,True,A 0-SAS VSO-SAS; A ARCHITECTE HM; A BET Façade HM,"[{""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""HM"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Façade"", ""status"": ""HM"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""HM"", ""comment"": """"}]","[""A"", ""A"", ""A"", ""A""]",,[],[],False
149254__B,149254,B,149254,Axima — Liste de points BUREAUX.pdf,AXI,Axima,Contractor Quality,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 328 jours. Repeated rework or rejection cycles are the main efficiency drag.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,MEDIUM,Active chain showing moderate pressure and follow-up need. | Current blocker sits with secondary consultant review flow.,266,328,OPEN_WAITING_SECONDARY_CONSULTANT,47.34952387324101,True,True,C 0-SAS VSO-SAS; B 0-SAS VSO-SAS; B AMO HQE VAO,"[{""indice"": ""C"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""B"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""B"", ""reviewer"": ""AMO HQE"", ""status"": ""VAO"", ""comment"": ""Sous réserve de validation BET CVC""}, {""indice"": ""B"", ""reviewer"": ""BET CVC"", ""status"": ""VAO"", ""comment"": ""Prévoir pourcentage vitesse ventilateurs, pourcentage ouverture vannes de régulation, calcul SFP CTA , pourcentage récupération etc.CTA : quid des registres autres que registre d’air neuf ?ERJV. DEC07, supprimer PRY BU.Attentes Commerces : les attentes sont équipées d’Energy-valvesLe registre de By-Pass est le SM03.2Bureaux : quid des sondes Hr et condensation V6V.La liste de points est susceptible d’évoluer jusqu’à la collecte pour les DOE.""}, {""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": ""Indiquer CVC sur le nom.""}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""VAO"", ""comment"": ""Sous réserve de validation BET CVC""}, {""indice"": ""A"", ""reviewer"": ""BET CVC"", ""status"": ""VAO"", ""comment"": ""A compléter suivant liste de points du CCTP en prenant en compte notamment la liste type de points par équipement.Observations (non exhaustives) Points manquants.Station météoQuid de la station Météo ? Sur quel bâtiment est-elle prise en compte ?CTA (général)Quid des variateurs ?Positions commutateur Arrêt, Manu, Auto, Marche. Alarme seuils haut et bas température et pression. Consignes de régulation effective, occupation/inoccupation. Défaut variateur ventilateurs soufflage / reprise. Débits soufflage /reprise, Calcul SFP S/R, Régulation de la roue de récupération, temps de fonctionnement, calcul % récupération.Panneaux rayonnantsTempérature ambiance.Température rosée.Décalage point de consigne.vanne 6 voies 0-10 volts.ACLEtat ventilateur.Consigne température reprise.Modification température de reprise.BDVParamétrage.Consigne débit.Débit soufflé / repris.Débit min/ max.VEX 2VCommutateur position manuelle.Commutateur position Auto.Commande / retour PVCommande / retour GVPanneaux rayonnantsTempérature ambiance.Température rosée.Décalage point de consigne.Point de consigne.vanne 6 voies 0-10 volts.Débit min/ max.VEX 2VCommutateur position manuelle.Commutateur position Auto.Commande / retour PVCommande / retour GVETC.""}]","[""C"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A""]",,[],[],False
148800__A,148800,A,148800,Apilog / Schneider — P17_T2_BX_EXE_API_GTB_B035_MAT_BZ_TX_148800_A.pdf,API,Apilog / Schneider,MOEX,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 329 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,359,329,OPEN_WAITING_MIXED_CONSULTANTS,14.381477052251288,True,True,A 0-SAS VSO-SAS; A BET Electricité VSO; A ARCHITECTE VSO,"[{""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Electricité"", ""status"": ""VSO"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""VSO"", ""comment"": ""sous réserve avis BET et BC""}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""HM"", ""comment"": """"}]","[""A"", ""A"", ""A"", ""A""]",,[],[],False
148801__A,148801,A,148801,Apilog / Schneider — P17_T2_BX_EXE_API_GTB_B035_MAT_BZ_TX_148801_A.pdf,API,Apilog / Schneider,Secondary Consultant Delay,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 329 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,359,329,OPEN_WAITING_MIXED_CONSULTANTS,22.868803104301865,True,True,B 0-SAS VSO-SAS; A 0-SAS VSO-SAS; A BET Electricité VSO,"[{""indice"": ""B"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Electricité"", ""status"": ""VSO"", ""comment"": ""NB : Si les débits constatés ne sont pas suffisants, l'Entreprise devra la mise en place des liens fibres en liaisons avec le cœur de réseau, sur une architecture étoile ou anneau cicatrisant. NB2 : L'Entreprise prévoira l'ensemble de la configuration des commutateurs d'accès manageables suivant sa typologie de réseau et les besoins assurant une fluidité d'accessibilité et de réponse du système.""}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""HM"", ""comment"": ""obtenir l'avis du BET et du BC""}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""HM"", ""comment"": """"}]","[""B"", ""A"", ""A"", ""A"", ""A""]",,[],[],False
148803__A,148803,A,148803,Apilog / Schneider — P17_T2_BX_EXE_API_GTB_B035_MAT_BZ_TX_148803_A.pdf,API,Apilog / Schneider,MOEX,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 329 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,359,329,OPEN_WAITING_MIXED_CONSULTANTS,14.381477052251288,True,True,A 0-SAS VSO-SAS; A BET Electricité VSO; A ARCHITECTE HM,"[{""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Electricité"", ""status"": ""VSO"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""HM"", ""comment"": ""﻿obtenir l'avis du BET et du BC""}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""HM"", ""comment"": """"}]","[""A"", ""A"", ""A"", ""A""]",,[],[],False
148812__A,148812,A,148812,Apilog / Schneider — P17_T2_BX_EXE_API_GTB_B035_MAT_BZ_R0_148812_A.pdf,API,Apilog / Schneider,MOEX,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 329 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,359,329,OPEN_WAITING_MIXED_CONSULTANTS,14.381477052251288,True,True,A 0-SAS VSO-SAS; A BET Electricité VSO; A ARCHITECTE VSO,"[{""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Electricité"", ""status"": ""VSO"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""VSO"", ""comment"": ""sous réserve avis BET et BC""}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""HM"", ""comment"": """"}]","[""A"", ""A"", ""A"", ""A""]",,[],[],False
237201__B,237201,B,237201,Lacroix — Tableau de portes - Auberge du RDC au R+8.pdf,LAC,Lacroix,MOEX,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 330 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,253,330,OPEN_WAITING_MIXED_CONSULTANTS,31.496621395597774,True,True,B 0-SAS VSO-SAS; B AMO HQE HM; B BET Acoustique VAO,"[{""indice"": ""B"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""B"", ""reviewer"": ""AMO HQE"", ""status"": ""HM"", ""comment"": """"}, {""indice"": ""B"", ""reviewer"": ""BET Acoustique"", ""status"": ""VAO"", ""comment"": ""Voir fiche VISA en PJ""}, {""indice"": ""B"", ""reviewer"": ""ARCHITECTE"", ""status"": ""VAO"", ""comment"": ""MOX_260317_VISA_A12-03_REP-PORTES_iB\n_manque la page de garde du projet avec nomenclature de document_transmettre la fiche technique du sélecteur de vantail_préciser la référence du bloc serrure bec de cane dans le tableau_sous réserve de prise en compte des observations sur le tableau de portes""}, {""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Acoustique"", ""status"": ""VAO"", ""comment"": ""Voir fiche VISA jointe""}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""HM"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""VAO"", ""comment"": ""Voir observations sur indice B""}]","[""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A""]",,[],[],False
337201__A,337201,A,337201,Lacroix — Tableau de portes - Hôtel du RDC au R+8.pdf,LAC,Lacroix,Secondary Consultant Delay,MOEX,MOEX_SHAME_INTERNAL,MOEX interne — exposition à traiter,Cette cha?ne expose MOEX en interne depuis 330 jours. Secondary consultant response timing is the leading active constraint.,Décision MOEX requise immédiatement; remettre le sujet à l'ordre du jour interne.,LOW,Active chain currently under controlled pressure. | Current blocker sits with multiple consultant review flows.,253,330,OPEN_WAITING_MIXED_CONSULTANTS,22.512151267812936,True,True,A 0-SAS VSO-SAS; A BET Acoustique VAO; A AMO HQE HM,"[{""indice"": ""A"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""BET Acoustique"", ""status"": ""VAO"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""AMO HQE"", ""status"": ""HM"", ""comment"": """"}, {""indice"": ""A"", ""reviewer"": ""ARCHITECTE"", ""status"": ""VAO"", ""comment"": ""MOX_251024_VISA_H12-02_REPERAGE_iA + TAB_iA\n_voir observations en annexes_sous réserve de prise en compte des observations sur les fiches techniques des équipements, accessoires de portes._quincaillerie : rajouter une colonne bandeau de fermeture pour les portes double vantaux_contrôle d'accès sous réserve de validation MOA/preneur_inclure une colonne avec la référence de l'huisserie_pour chaque équipements, donner la référence de la fiche technique dans la légende en tête de colonne""}, {""indice"": ""B"", ""reviewer"": ""0-SAS"", ""status"": ""VSO-SAS"", ""comment"": """"}, {""indice"": ""B"", ""reviewer"": ""AMO HQE"", ""status"": ""HM"", ""comment"": """"}, {""indice"": ""B"", ""reviewer"": ""BET Acoustique"", ""status"": ""VAO"", ""comment"": ""Voir fiche VISA en PJ""}]","[""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B""]",,[],[],False
